2024-10-07 10:31:59,205 [INFO] in AsyncAppender-Worker-ASYNCSTDOUT - [[34mINFO [0;39m] c.j.m.s.Util$ - workaround for image, lossless: true filetype: png img: minesweeper.javafx.MinesweeperSpriteFx@3144cba1 - AsyncAppender-Worker-ASYNCSTDOUT
2024-10-07 10:32:09,836 [INFO] in AsyncAppender-Worker-ASYNCSTDOUT - [[34mINFO [0;39m] c.j.m.s.Util$ - workaround for image, lossless: true filetype: png img: minesweeper.javafx.MinesweeperSpriteFx@682de387 - AsyncAppender-Worker-ASYNCSTDOUT
2024-10-07 10:32:09,837 [INFO] in AsyncAppender-Worker-ASYNCSTDOUT - [[34mINFO [0;39m] c.j.m.s.Util$ - workaround for image, lossless: true filetype: png img: minesweeper.javafx.MinesweeperSpriteFx@2ed4d4a8 - AsyncAppender-Worker-ASYNCSTDOUT
2024-10-07 10:32:09,840 [INFO] in AsyncAppender-Worker-ASYNCSTDOUT - [[34mINFO [0;39m] c.j.m.s.Util$ - workaround for image, lossless: true filetype: png img: minesweeper.javafx.MinesweeperSpriteFx@1bc25d16 - AsyncAppender-Worker-ASYNCSTDOUT
2024-10-07 10:32:09,840 [INFO] in AsyncAppender-Worker-ASYNCSTDOUT - [[34mINFO [0;39m] c.j.m.s.Util$ - workaround for image, lossless: true filetype: png img: minesweeper.javafx.MinesweeperSpriteFx@cac5f0d - AsyncAppender-Worker-ASYNCSTDOUT
2024-10-07 10:32:10,931 [INFO] in AsyncAppender-Worker-ASYNCSTDOUT - [[34mINFO [0;39m] c.j.m.s.Util$ - workaround for image, lossless: true filetype: png img: minesweeper.javafx.MinesweeperSpriteFx@38046a36 - AsyncAppender-Worker-ASYNCSTDOUT
2024-10-07 10:32:32,614 [INFO] in AsyncAppender-Worker-ASYNCSTDOUT - [[34mINFO [0;39m] c.j.m.s.Util$ - workaround for image, lossless: true filetype: png img: minesweeper.javafx.MinesweeperSpriteFx@e759a84 - AsyncAppender-Worker-ASYNCSTDOUT
2024-10-07 10:36:19,680 [INFO] in AsyncAppender-Worker-ASYNCSTDOUT - [[34mINFO [0;39m] c.j.m.s.Util$ - workaround for image, lossless: true filetype: png img: minesweeper.javafx.MinesweeperSpriteFx@48ece198 - AsyncAppender-Worker-ASYNCSTDOUT
2024-10-07 10:36:19,680 [INFO] in AsyncAppender-Worker-ASYNCSTDOUT - [[34mINFO [0;39m] c.j.m.s.Util$ - workaround for image, lossless: true filetype: png img: minesweeper.javafx.MinesweeperSpriteFx@5cb8fc6c - AsyncAppender-Worker-ASYNCSTDOUT
2024-10-07 10:36:45,181 [INFO] in AsyncAppender-Worker-ASYNCSTDOUT - [[34mINFO [0;39m] c.j.m.s.Util$ - workaround for image, lossless: true filetype: png img: minesweeper.javafx.MinesweeperSpriteFx@db3b306 - AsyncAppender-Worker-ASYNCSTDOUT
